NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP	GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP		158	0.439555	1.6544338	0.0	0.002156389	0.557	1994	tags=31%, list=14%, signal=36%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN		153	0.43437356	1.652136	0.0	0.0022229296	0.568	1683	tags=25%, list=12%, signal=28%	
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP		166	0.42865363	1.6517304	0.0	0.002230493	0.57	1519	tags=29%, list=11%, signal=32%	
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP	GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP		140	0.4396528	1.6511873	0.0	0.0022460793	0.574	2037	tags=29%, list=14%, signal=33%	
GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_DN	GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_DN		144	0.44576254	1.6506077	0.0	0.0022617439	0.577	1858	tags=27%, list=13%, signal=31%	
GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_DN	GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_DN		165	0.43518123	1.6505398	0.0	0.0022588626	0.577	1566	tags=25%, list=11%, signal=28%	
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_UP	GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_UP		16	0.66829896	1.6502793	0.025062656	0.0022743123	0.58	1321	tags=50%, list=9%, signal=55%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN		93	0.45683774	1.6501226	0.0	0.002274053	0.58	645	tags=19%, list=5%, signal=20%	
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP		122	0.45392466	1.6496686	0.0	0.0022842127	0.583	1141	tags=26%, list=8%, signal=28%	
GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN	GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN		165	0.43319717	1.6493088	0.0	0.0022865594	0.584	1123	tags=25%, list=8%, signal=27%	
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP		152	0.42661408	1.648814	0.0	0.0022914426	0.586	1491	tags=24%, list=11%, signal=26%	
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN		136	0.4440524	1.648333	0.0	0.0022990035	0.59	1025	tags=21%, list=7%, signal=23%	
GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP	GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP		152	0.43695456	1.6481495	0.0	0.002306532	0.591	1364	tags=24%, list=10%, signal=27%	
GSE10325_CD4_TCELL_VS_BCELL_DN	GSE10325_CD4_TCELL_VS_BCELL_DN		151	0.4316603	1.6475385	0.0	0.0023194659	0.593	1746	tags=33%, list=12%, signal=37%	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN		137	0.43641493	1.6471533	0.0	0.0023243206	0.593	1671	tags=27%, list=12%, signal=30%	
GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN	GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN		141	0.43665594	1.6471428	0.0	0.002321397	0.593	2092	tags=35%, list=15%, signal=40%	
GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_DN	GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_DN		118	0.45513466	1.6448877	0.0	0.0023992213	0.604	911	tags=20%, list=6%, signal=22%	
GSE25087_FETAL_VS_ADULT_TREG_DN	GSE25087_FETAL_VS_ADULT_TREG_DN		129	0.44020838	1.6443673	0.0	0.002427061	0.605	1138	tags=18%, list=8%, signal=19%	
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP		100	0.46808663	1.6433707	0.0	0.0024447485	0.608	2531	tags=35%, list=18%, signal=42%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP		141	0.4372997	1.6427325	0.0	0.0024727772	0.612	1929	tags=23%, list=14%, signal=27%	
GSE14000_UNSTIM_VS_4H_LPS_DC_DN	GSE14000_UNSTIM_VS_4H_LPS_DC_DN		130	0.44569987	1.6425341	0.0035971224	0.0024723834	0.613	1032	tags=22%, list=7%, signal=23%	
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP	GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP		118	0.45196226	1.6423061	0.0	0.0024822096	0.614	2010	tags=25%, list=14%, signal=28%	
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP	GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP		159	0.42552498	1.6418744	0.0	0.0024918176	0.615	912	tags=20%, list=6%, signal=21%	
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP	GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP		107	0.45951435	1.6418147	0.0	0.0024887144	0.615	2081	tags=29%, list=15%, signal=34%	
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP		145	0.43914104	1.6407793	0.0	0.0025113337	0.617	1997	tags=30%, list=14%, signal=34%	
GSE27786_LIN_NEG_VS_CD4_TCELL_DN	GSE27786_LIN_NEG_VS_CD4_TCELL_DN		166	0.43798256	1.6400585	0.0	0.0025233948	0.618	2177	tags=28%, list=15%, signal=32%	
GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP		156	0.4402206	1.6400368	0.0	0.002525252	0.619	1804	tags=27%, list=13%, signal=31%	
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_UP	GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_UP		179	0.42203963	1.6399971	0.0	0.002522123	0.619	2347	tags=37%, list=17%, signal=44%	
GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_UP		157	0.43287382	1.639651	0.0	0.0025241524	0.62	1391	tags=24%, list=10%, signal=27%	
RICHERT_PBMC_HIV_LIPO_5_AGE_37_48YO_STIMULATED_VS_UNSTIMULATED_14W_TOP_FUNCTIONAL_NETWORK_UP	RICHERT_PBMC_HIV_LIPO_5_AGE_37_48YO_STIMULATED_VS_UNSTIMULATED_14W_TOP_FUNCTIONAL_NETWORK_UP		16	0.65672565	1.6383902	0.013404826	0.0025489843	0.625	470	tags=19%, list=3%, signal=19%	
GSE7348_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN	GSE7348_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN		130	0.44199947	1.6380455	0.0	0.0025558174	0.627	2166	tags=29%, list=15%, signal=34%	
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN	GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN		125	0.4443991	1.6372399	0.0	0.0025808513	0.632	2046	tags=26%, list=15%, signal=31%	
GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN	GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN		178	0.42478752	1.6370009	0.0	0.0025905268	0.635	1323	tags=25%, list=9%, signal=28%	
GSE20715_0H_VS_24H_OZONE_LUNG_UP	GSE20715_0H_VS_24H_OZONE_LUNG_UP		162	0.43695664	1.6367608	0.0	0.0025972677	0.636	1863	tags=29%, list=13%, signal=33%	
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP	GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP		166	0.42985067	1.636714	0.0	0.002594077	0.636	1921	tags=27%, list=14%, signal=30%	
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN	KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN		157	0.43379265	1.6360142	0.0	0.0026161703	0.638	1486	tags=28%, list=11%, signal=31%	
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP		138	0.44160357	1.6356162	0.0	0.0026254926	0.639	2632	tags=40%, list=19%, signal=49%	
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN		110	0.4546833	1.6355722	0.0033444816	0.002622279	0.639	1419	tags=25%, list=10%, signal=27%	
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_DN	GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_DN		181	0.42404962	1.6343061	0.0	0.0026722588	0.646	1574	tags=25%, list=11%, signal=28%	
GSE3982_EOSINOPHIL_VS_TH1_UP	GSE3982_EOSINOPHIL_VS_TH1_UP		128	0.43910897	1.6340199	0.0	0.002676536	0.647	1992	tags=24%, list=14%, signal=28%	
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN	GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN		138	0.43963534	1.6338706	0.0	0.0026808372	0.649	1683	tags=24%, list=12%, signal=27%	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_DN	GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_DN		129	0.44199544	1.6335578	0.0	0.0026903327	0.649	1564	tags=26%, list=11%, signal=29%	
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_POSITIVE	LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_POSITIVE		25	0.59453577	1.6333514	0.018087855	0.0026969053	0.65	1287	tags=40%, list=9%, signal=44%	
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_UP	GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_UP		132	0.4409543	1.6323665	0.0	0.0027339046	0.656	1287	tags=23%, list=9%, signal=26%	
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP		120	0.44995028	1.6320813	0.0	0.0027305868	0.656	1958	tags=33%, list=14%, signal=38%	
GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_UP	GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_UP		148	0.43699107	1.6320393	0.0	0.0027272769	0.656	1797	tags=30%, list=13%, signal=34%	
GSE22432_UNTREATED_VS_TGFB1_TREATED_COMMON_DC_PROGENITOR_DN	GSE22432_UNTREATED_VS_TGFB1_TREATED_COMMON_DC_PROGENITOR_DN		183	0.42398942	1.6318005	0.0	0.0027265118	0.656	1930	tags=35%, list=14%, signal=40%	
GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP	GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP		153	0.42857018	1.6311758	0.0	0.0027406563	0.658	1257	tags=22%, list=9%, signal=24%	
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN	GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN		146	0.43210024	1.6298904	0.0	0.002782228	0.663	1633	tags=23%, list=12%, signal=26%	
GSE7509_DC_VS_MONOCYTE_UP	GSE7509_DC_VS_MONOCYTE_UP		164	0.43119955	1.6297617	0.0	0.002781294	0.663	1941	tags=27%, list=14%, signal=31%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_UP	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_UP		136	0.44027942	1.6295029	0.0	0.002780382	0.663	1503	tags=20%, list=11%, signal=22%	
GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_UP	GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_UP		130	0.44275242	1.6294729	0.0	0.002777036	0.663	1169	tags=24%, list=8%, signal=26%	
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN		154	0.43492305	1.6294134	0.0	0.0027761715	0.664	1581	tags=25%, list=11%, signal=28%	
GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN	GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN		176	0.4271368	1.6288375	0.0	0.0027854955	0.666	1587	tags=23%, list=11%, signal=26%	
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN		67	0.48254645	1.627723	0.0060975607	0.0028021096	0.671	1336	tags=21%, list=9%, signal=23%	
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_UP	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_UP		96	0.46308053	1.6276044	0.0	0.0028038514	0.672	2359	tags=31%, list=17%, signal=37%	
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN	GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN		117	0.4377507	1.6272038	0.0	0.002803	0.672	1909	tags=32%, list=14%, signal=36%	
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN		125	0.44320208	1.6271654	0.0	0.002799651	0.672	1538	tags=26%, list=11%, signal=29%	
GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP	GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP		166	0.42300594	1.6269629	0.0	0.002803612	0.674	1107	tags=23%, list=8%, signal=25%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_UP	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_UP		149	0.4236397	1.6256028	0.0036231885	0.0028419883	0.68	1122	tags=17%, list=8%, signal=19%	
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN	GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN		153	0.43032804	1.6249436	0.0	0.0028636053	0.684	1744	tags=23%, list=12%, signal=26%	
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_UP		118	0.45188287	1.6240695	0.0	0.0028969534	0.688	2468	tags=30%, list=18%, signal=36%	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP		124	0.44375646	1.6234484	0.0	0.0029179463	0.692	2384	tags=31%, list=17%, signal=37%	
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN		172	0.42385283	1.6232833	0.0	0.0029169135	0.692	1606	tags=25%, list=11%, signal=28%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP		139	0.43880692	1.6231668	0.0037313432	0.0029159007	0.693	1624	tags=25%, list=12%, signal=28%	
GSE2706_UNSTIM_VS_8H_R848_DC_DN	GSE2706_UNSTIM_VS_8H_R848_DC_DN		129	0.4453139	1.622858	0.0	0.0029148615	0.694	1055	tags=23%, list=7%, signal=25%	
GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		141	0.43617308	1.6227257	0.0	0.002916225	0.694	1423	tags=29%, list=10%, signal=32%	
GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP		106	0.4543143	1.6211748	0.0	0.0029663811	0.702	879	tags=21%, list=6%, signal=22%	
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP		133	0.43986088	1.6198956	0.0	0.002994512	0.707	1461	tags=26%, list=10%, signal=28%	
GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN		162	0.42866436	1.619814	0.0	0.0029934417	0.707	1125	tags=22%, list=8%, signal=24%	
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN		164	0.42384726	1.618533	0.0	0.003023809	0.711	1788	tags=30%, list=13%, signal=35%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN		112	0.44824004	1.6171393	0.0	0.0030664443	0.715	1291	tags=26%, list=9%, signal=28%	
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_UP	FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_UP		24	0.6055501	1.6168242	0.015544041	0.0030774989	0.715	1695	tags=38%, list=12%, signal=43%	
GSE339_CD8POS_VS_CD4CD8DN_DC_DN	GSE339_CD8POS_VS_CD4CD8DN_DC_DN		149	0.42592776	1.6163719	0.0	0.003090841	0.716	1356	tags=23%, list=10%, signal=26%	
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP		151	0.43163475	1.6163571	0.0	0.0030872216	0.716	1709	tags=25%, list=12%, signal=28%	
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_CORRELATED_WITH_TRANSITIONAL_B_CELLS_UP	SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_CORRELATED_WITH_TRANSITIONAL_B_CELLS_UP		17	0.65167415	1.6163012	0.0265252	0.003083611	0.716	1817	tags=35%, list=13%, signal=40%	
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP	GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP		133	0.43736792	1.6157067	0.0	0.0030919977	0.717	1764	tags=30%, list=13%, signal=34%	
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP	GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP		97	0.45785713	1.6131693	0.0	0.003177379	0.724	2164	tags=33%, list=15%, signal=39%	
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_UP	GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_UP		119	0.44032228	1.6130955	0.0	0.0031736756	0.724	1786	tags=24%, list=13%, signal=27%	
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN	GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN		172	0.42516997	1.6122686	0.0	0.0032009343	0.728	2197	tags=30%, list=16%, signal=35%	
GSE6269_HEALTHY_VS_E_COLI_INF_PBMC_DN	GSE6269_HEALTHY_VS_E_COLI_INF_PBMC_DN		85	0.472723	1.611866	0.003322259	0.0032117327	0.728	1557	tags=26%, list=11%, signal=29%	
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN	GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN		159	0.42684108	1.611829	0.0	0.0032080025	0.728	1422	tags=23%, list=10%, signal=26%	
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_0DY_POSITIVE	FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_0DY_POSITIVE		16	0.65816367	1.6108018	0.017857144	0.0032427732	0.732	784	tags=31%, list=6%, signal=33%	
GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN		163	0.42291534	1.6106018	0.0	0.0032437965	0.733	1431	tags=23%, list=10%, signal=25%	
GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP	GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP		113	0.44164944	1.6100084	0.0	0.003266737	0.738	1403	tags=22%, list=10%, signal=24%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN		122	0.4451079	1.6088898	0.0	0.0033085907	0.745	1774	tags=25%, list=13%, signal=29%	
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN	GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN		141	0.43906817	1.6071905	0.0	0.0033832137	0.757	1341	tags=23%, list=10%, signal=25%	
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP	GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP		173	0.41605592	1.606936	0.0	0.0033864551	0.757	1632	tags=29%, list=12%, signal=32%	
GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_UP		147	0.42368644	1.6066222	0.0	0.0034013437	0.758	1138	tags=22%, list=8%, signal=23%	
GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN	GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN		165	0.41940504	1.6048592	0.0	0.0034690332	0.763	2162	tags=33%, list=15%, signal=39%	
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP	GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP		153	0.42598727	1.6046221	0.0	0.0034794456	0.766	1853	tags=30%, list=13%, signal=34%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_DN		162	0.42151028	1.6044183	0.0	0.0034777715	0.766	1519	tags=23%, list=11%, signal=26%	
GSE14308_INDUCED_VS_NATURAL_TREG_DN	GSE14308_INDUCED_VS_NATURAL_TREG_DN		169	0.41863418	1.6042948	0.0	0.0034784863	0.766	2924	tags=36%, list=21%, signal=44%	
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP	GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP		118	0.4449371	1.6041274	0.0067340066	0.0034840824	0.766	1723	tags=25%, list=12%, signal=29%	
GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN		166	0.41654032	1.6037053	0.0	0.003489587	0.77	2051	tags=28%, list=15%, signal=32%	
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP	GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP		118	0.44710422	1.6036302	0.0	0.0034878396	0.77	1520	tags=23%, list=11%, signal=25%	
GSE19198_6H_VS_24H_IL21_TREATED_TCELL_UP	GSE19198_6H_VS_24H_IL21_TREATED_TCELL_UP		127	0.43286297	1.6030443	0.0	0.0035097762	0.773	1394	tags=23%, list=10%, signal=25%	
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP	GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP		143	0.4274639	1.6025462	0.0	0.0035388882	0.776	1390	tags=24%, list=10%, signal=26%	
GSE6566_STRONG_VS_WEAK_DC_STIMULATED_CD4_TCELL_DN	GSE6566_STRONG_VS_WEAK_DC_STIMULATED_CD4_TCELL_DN		112	0.44578528	1.6019603	0.0	0.003572579	0.779	1266	tags=20%, list=9%, signal=21%	
GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN		147	0.42612734	1.6017686	0.0	0.0035708055	0.779	2078	tags=28%, list=15%, signal=32%	
GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_UP	GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_UP		134	0.43537357	1.6013167	0.0	0.0035832548	0.782	2119	tags=31%, list=15%, signal=37%	
